101100503;tunliu;changzhi;shanxi;china;city;
101100504;lucheng;changzhi;shanxi;china;city;
101100505;xiangyuan;changzhi;shanxi;china;city;
101100506;pingshun;changzhi;shanxi;china;city;
101100507;wuxiang;changzhi;shanxi;china;city;
101100508;qinxian;changzhi;shanxi;china;city;
101100509;zhangzi;changzhi;shanxi;china;city;
101100510;qinyuan;changzhi;shanxi;china;city;
101100511;huguan;changzhi;shanxi;china;city;
101100601;jincheng;jincheng;shanxi;china;city;
101100602;qinshui;jincheng;shanxi;china;city;
101100603;yangcheng;jincheng;shanxi;china;city;
101100604;lingchuan;jincheng;shanxi;china;city;
101100605;gaoping;jincheng;shanxi;china;city;
101100606;zezhou;jincheng;shanxi;china;city;
101100701;linfen;linfen;shanxi;china;city;
101100702;quwo;linfen;shanxi;china;city;
101100703;yonghe;linfen;shanxi;china;city;
101100704;xixian;linfen;shanxi;china;city;
101100705;daning;linfen;shanxi;china;city;
101100706;jixian;linfen;shanxi;china;city;
101100707;xiangfen;linfen;shanxi;china;city;
101100708;puxian;linfen;shanxi;china;city;
101100709;fenxi;linfen;shanxi;china;city;
101100710;hongtong;linfen;shanxi;china;city;
101100711;huozhou;linfen;shanxi;china;city;
101100712;xiangning;linfen;shanxi;china;city;
101100713;yicheng;linfen;shanxi;china;city;
101100714;houma;linfen;shanxi;china;city;
101100715;fushan;linfen;shanxi;china;city;
101100716;anze;linfen;shanxi;china;city;
101100717;guxian;linfen;shanxi;china;city;
101100801;yuncheng;yuncheng;shanxi;china;city;
101100802;linyi;yuncheng;shanxi;china;city;
101100803;jishan;yuncheng;shanxi;china;city;
101100804;wanrong;yuncheng;shanxi;china;city;
101100805;hejin;yuncheng;shanxi;china;city;
101100806;xinjiang;yuncheng;shanxi;china;city;
101100807;jiangxian;yuncheng;shanxi;china;city;
101100808;wenxi;yuncheng;shanxi;china;city;
101100809;yuanqu;yuncheng;shanxi;china;city;
101100810;yongji;yuncheng;shanxi;china;city;
101100811;ruicheng;yuncheng;shanxi;china;city;
101100812;xiaxian;yuncheng;shanxi;china;city;
101100813;pinglu;yuncheng;shanxi;china;city;
101100901;shuozhou;shuozhou;shanxi;china;city;
101100902;pinglu;shuozhou;shanxi;china;city;
101100903;shanyin;shuozhou;shanxi;china;city;
101100904;youyu;shuozhou;shanxi;china;city;
101100905;yingxian;shuozhou;shanxi;china;city;
101100906;huairen;shuozhou;shanxi;china;city;
101101001;xinzhou;xinzhou;shanxi;china;city;
101101002;dingxiang;xinzhou;shanxi;china;city;
101101003;wutaixian;xinzhou;shanxi;china;city;
101101004;hequ;xinzhou;shanxi;china;city;
101101005;pianguan;xinzhou;shanxi;china;city;
101101006;shenchi;xinzhou;shanxi;china;city;
101101007;ningwu;xinzhou;shanxi;china;city;
101101008;daixian;xinzhou;shanxi;china;city;
101101009;fanshi;xinzhou;shanxi;china;city;
101101010;wutaishan;xinzhou;shanxi;china;city;
101101011;bode;xinzhou;shanxi;china;city;
101101012;jingle;xinzhou;shanxi;china;city;
101101013;kelan;xinzhou;shanxi;china;city;
101101014;wuzhai;xinzhou;shanxi;china;city;
101101015;yuanping;xinzhou;shanxi;china;city;
101101100;lvliang;lvliang;shanxi;china;city;
101101101;lishi;lvliang;shanxi;china;city;
101101102;linxian;lvliang;shanxi;china;city;
101101103;xingxian;lvliang;shanxi;china;city;
101101104;lanxian;lvliang;shanxi;china;city;
101101105;liulin;lvliang;shanxi;china;city;
101101106;shilou;lvliang;shanxi;china;city;
101101107;fangshan;lvliang;shanxi;china;city;
101101108;jiaokou;lvliang;shanxi;china;city;
101101109;zhongyang;lvliang;shanxi;china;city;
101101110;xiaoyi;lvliang;shanxi;china;city;
101101111;fenyang;lvliang;shanxi;china;city;
101101112;wenshui;lvliang;shanxi;china;city;
101101113;jiaocheng;lvliang;shanxi;china;city;
101110101;xian;xian;shan-xi;china;city;
101110102;changan;xian;shan-xi;china;city;
101110103;lintong;xian;shan-xi;china;city;
101110104;lantian;xian;shan-xi;china;city;
101110105;zhouzhi;xian;shan-xi;china;city;
101110106;huxian;xian;shan-xi;china;city;
101110107;gaoling;xian;shan-xi;china;city;
101110200;xianyang;xianyang;shan-xi;china;city;
101110201;sanyuan;xianyang;shan-xi;china;city;
101110202;liquan;xianyang;shan-xi;china;city;
101110203;yongshou;xianyang;shan-xi;china;city;
101110204;chunhua;xianyang;shan-xi;china;city;
101110205;jingyang;xianyang;shan-xi;china;city;
101110206;wugong;xianyang;shan-xi;china;city;
101110207;qianxian;xianyang;shan-xi;china;city;
101110208;binxian;xianyang;shan-xi;china;city;
101110209;changwu;xianyang;shan-xi;china;city;
101110210;xunyi;xianyang;shan-xi;china;city;
101110211;xingping;xianyang;shan-xi;china;city;
101110300;yanan;yanan;shan-xi;china;city;
101110301;yanchang;yanan;shan-xi;china;city;
101110302;yanchuan;yanan;shan-xi;china;city;
101110303;zichang;yanan;shan-xi;china;city;
101110304;yichuan;yanan;shan-xi;china;city;
101110305;fuxian;yanan;shan-xi;china;city;
101110306;zhidan;yanan;shan-xi;china;city;
101110307;ansai;yanan;shan-xi;china;city;
101110308;ganquan;yanan;shan-xi;china;city;
101110309;luochuan;yanan;shan-xi;china;city;
101110310;huangling;yanan;shan-xi;china;city;
101110311;huanglong;yanan;shan-xi;china;city;
101110312;wuqi;yanan;shan-xi;china;city;
101110401;yulin;yulin;shan-xi;china;city;
101110402;fugu;yulin;shan-xi;china;city;
101110403;shenmu;yulin;shan-xi;china;city;
101110404;jiaxian;yulin;shan-xi;china;city;
101110405;dingbian;yulin;shan-xi;china;city;
101110406;jingbian;yulin;shan-xi;china;city;
101110407;hengshan;yulin;shan-xi;china;city;
101110408;mizhi;yulin;shan-xi;china;city;
101110409;zizhou;yulin;shan-xi;china;city;
101110410;suide;yulin;shan-xi;china;city;
101110411;wubu;yulin;shan-xi;china;city;
101110412;qingjian;yulin;shan-xi;china;city;
101110413;yuyang;yulin;shan-xi;china;city;
101110501;weinan;weinan;shan-xi;china;city;
101110502;huaxian;weinan;shan-xi;china;city;
101110503;tongguan;weinan;shan-xi;china;city;
101110504;dali;weinan;shan-xi;china;city;
101110505;baishui;weinan;shan-xi;china;city;
101110506;fuping;weinan;shan-xi;china;city;
101110507;pucheng;weinan;shan-xi;china;city;
101110508;chengcheng;weinan;shan-xi;china;city;
101110509;heyang;weinan;shan-xi;china;city;
101110510;hancheng;weinan;shan-xi;china;city;
101110511;huayin;weinan;shan-xi;china;city;
101110601;shangluo;shangluo;shan-xi;china;city;
101110602;luonan;shangluo;shan-xi;china;city;
101110603;zhashui;shangluo;shan-xi;china;city;
101110604;shangzhou;shangluo;shan-xi;china;city;
101110605;zhenan;shangluo;shan-xi;china;city;
101110606;danfeng;shangluo;shan-xi;china;city;
101110607;shangnan;shangluo;shan-xi;china;city;
101110608;shanyang;shangluo;shan-xi;china;city;
101110701;ankang;ankang;shan-xi;china;city;
101110702;ziyang;ankang;shan-xi;china;city;
101110703;shiquan;ankang;shan-xi;china;city;
101110704;hanyin;ankang;shan-xi;china;city;
101110705;xunyang;ankang;shan-xi;china;city;
101110706;langao;ankang;shan-xi;china;city;
101110707;pingli;ankang;shan-xi;china;city;
101110708;baihe;ankang;shan-xi;china;city;
101110709;zhenping;ankang;shan-xi;china;city;
101110710;ningshan;ankang;shan-xi;china;city;
101110801;hanzhong;hanzhong;shan-xi;china;city;
101110802;lueyang;hanzhong;shan-xi;china;city;
101110803;mianxian;hanzhong;shan-xi;china;city;
101110804;liuba;hanzhong;shan-xi;china;city;
101110805;yangxian;hanzhong;shan-xi;china;city;
101110806;chenggu;hanzhong;shan-xi;china;city;
101110807;xixiang;hanzhong;shan-xi;china;city;
101110808;fuoping;hanzhong;shan-xi;china;city;
101110809;ningqiang;hanzhong;shan-xi;china;city;
101110810;nanzheng;hanzhong;shan-xi;china;city;
101110811;zhenba;hanzhong;shan-xi;china;city;
101110901;baoji;baoji;shan-xi;china;city;
101110903;qianyang;baoji;shan-xi;china;city;
101110904;linyou;baoji;shan-xi;china;city;
101110905;qishan;baoji;shan-xi;china;city;
101110906;fengxiang;baoji;shan-xi;china;city;
101110907;fufeng;baoji;shan-xi;china;city;
101110908;meixian;baoji;shan-xi;china;city;
101110909;taibai;baoji;shan-xi;china;city;
101110910;fengxian;baoji;shan-xi;china;city;
101110911;longxian;baoji;shan-xi;china;city;
101110912;chencang;baoji;shan-xi;china;city;
101111001;tongchuan;tongchuan;shan-xi;china;city;
101111002;yaoxian;tongchuan;shan-xi;china;city;
101111003;yijun;tongchuan;shan-xi;china;city;
101111004;yaozhou;tongchuan;shan-xi;china;city;
101111101;yangling;yangling;shan-xi;china;city;
101120101;jinan;jinan;shandong;china;city;
101120102;changqing;jinan;shandong;china;city;
101120103;shanghe;jinan;shandong;china;city;
101120104;zhangqiu;jinan;shandong;china;city;
101120105;pingyin;jinan;shandong;china;city;
101120106;jiyang;jinan;shandong;china;city;
101120201;qingdao;qingdao;shandong;china;city;
101120202;laoshan;qingdao;shandong;china;city;
101120204;jimo;qingdao;shandong;china;city;
101120205;jiaozhou;qingdao;shandong;china;city;
101120206;huangdao;qingdao;shandong;china;city;
101120207;laixi;qingdao;shandong;china;city;
101120208;pingdu;qingdao;shandong;china;city;
101120301;zibo;zibo;shandong;china;city;
101120302;zichuan;zibo;shandong;china;city;
101120303;boshan;zibo;shandong;china;city;
101120304;gaoqing;zibo;shandong;china;city;
101120305;zhoucun;zibo;shandong;china;city;
101120306;yiyuan;zibo;shandong;china;city;
101120307;huantai;zibo;shandong;china;city;
101120308;linzi;zibo;shandong;china;city;
101120401;dezhou;dezhou;shandong;china;city;
101120402;wucheng;dezhou;shandong;china;city;
101120403;linyi;dezhou;shandong;china;city;
101120404;lingxian;dezhou;shandong;china;city;
101120405;qihe;dezhou;shandong;china;city;
101120406;leling;dezhou;shandong;china;city;
101120407;qingyun;dezhou;shandong;china;city;
101120408;pingyuan;dezhou;shandong;china;city;
101120409;ningjin;dezhou;shandong;china;city;
101120410;xiajin;dezhou;shandong;china;city;
101120411;yucheng;dezhou;shandong;china;city;
101120501;yantai;yantai;shandong;china;city;
101120502;laizhou;yantai;shandong;china;city;
101120503;changdao;yantai;shandong;china;city;
101120504;penglai;yantai;shandong;china;city;
101120505;longkou;yantai;shandong;china;city;
101120506;zhaoyuan;yantai;shandong;china;city;
101120507;qixia;yantai;shandong;china;city;
101120508;fushan;yantai;shandong;china;city;
101120509;moup;yantai;shandong;china;city;
101120510;laiyang;yantai;shandong;china;city;
101120511;haiyang;yantai;shandong;china;city;
101120601;weifang;weifang;shandong;china;city;
101120602;qingzhou;weifang;shandong;china;city;
101120603;shouguang;weifang;shandong;china;city;
101120604;linqu;weifang;shandong;china;city;
101120605;changle;weifang;shandong;china;city;
101120606;changyi;weifang;shandong;china;city;
101120607;anqiu;weifang;shandong;china;city;
101120608;gaomi;weifang;shandong;china;city;
101120609;zhucheng;weifang;shandong;china;city;
101120701;jining;jining;shandong;china;city;
101120702;jiaxiang;jining;shandong;china;city;
101120703;weishan;jining;shandong;china;city;
101120704;yutai;jining;shandong;china;city;
101120705;yanzhou;jining;shandong;china;city;
101120706;jinxiang;jining;shandong;china;city;
101120707;wenshang;jining;shandong;china;city;
101120708;sishui;jining;shandong;china;city;
101120709;liangshan;jining;shandong;china;city;
101120710;qufu;jining;shandong;china;city;
101120711;zoucheng;jining;shandong;china;city;
101120801;taian;taian;shandong;china;city;
101120802;xintai;taian;shandong;china;city;
101120804;feicheng;taian;shandong;china;city;
101120805;dongping;taian;shandong;china;city;
101120806;ningyang;taian;shandong;china;city;
101120901;linyi;linyi;shandong;china;city;
101120902;junan;linyi;shandong;china;city;
101120903;yinan;linyi;shandong;china;city;
101120904;lanling;linyi;shandong;china;city;
101120905;linshu;linyi;shandong;china;city;
101120906;tancheng;linyi;shandong;china;city;
101120907;mengyin;linyi;shandong;china;city;
101120908;pingyi;linyi;shandong;china;city;
101120909;feixian;linyi;shandong;china;city;
101120910;yishui;linyi;shandong;china;city;
101121001;heze;heze;shandong;china;city;
101121002;juancheng;heze;shandong;china;city;
101121003;yuncheng;heze;shandong;china;city;
101121004;dongming;heze;shandong;china;city;
101121005;dingtao;heze;shandong;china;city;
101121006;juye;heze;shandong;china;city;
101121007;caoxian;heze;shandong;china;city;
101121008;chengwu;heze;shandong;china;city;
101121009;shanxian;heze;shandong;china;city;
101121101;binzhou;binzhou;shandong;china;city;
101121102;boxing;binzhou;shandong;china;city;
101121103;wudi;binzhou;shandong;china;city;
101121104;yangxin;binzhou;shandong;china;city;
101121105;huimin;binzhou;shandong;china;city;
101121106;zhanhua;binzhou;shandong;china;city;
101121107;zouping;binzhou;shandong;china;city;
101121201;dongying;dongying;shandong;china;city;
101121202;hekou;dongying;shandong;china;city;
101121203;kenli;dongying;shandong;china;city;
101121204;lijin;dongying;shandong;china;city;
101121205;guangrao;dongying;shandong;china;city;
101121301;weihai;weihai;shandong;china;city;
101121302;wendeng;weihai;shandong;china;city;
101121303;rongcheng;weihai;shandong;china;city;
101121304;rushan;weihai;shandong;china;city;
101121305;chengshantou;weihai;shandong;china;city;
101121306;shidao;weihai;shandong;china;city;
101121401;zaozhuang;zaozhuang;shandong;china;city;
101121402;xuecheng;zaozhuang;shandong;china;city;
101121403;yicheng;zaozhuang;shandong;china;city;
101121404;taierzhuang;zaozhuang;shandong;china;city;
101121405;tengzhou;zaozhuang;shandong;china;city;
101121501;rizhao;rizhao;shandong;china;city;
101121502;wulian;rizhao;shandong;china;city;
101121503;juxian;rizhao;shandong;china;city;
101121601;laiwu;laiwu;shandong;china;city;
101121701;liaocheng;liaocheng;shandong;china;city;
101121702;guanxian;liaocheng;shandong;china;city;
101121703;yanggu;liaocheng;shandong;china;city;
101121704;gaotang;liaocheng;shandong;china;city;
101121705;chiping;liaocheng;shandong;china;city;
101121706;donge;liaocheng;shandong;china;city;
101121707;linqing;liaocheng;shandong;china;city;
101121709;shenxian;liaocheng;shandong;china;city;
101130101;wulumuqi;wulumuqi;xinjiang;china;city;
101130103;xiaoquzi;wulumuqi;xinjiang;china;city;
101130105;dabancheng;wulumuqi;xinjiang;china;city;
101130108;wulumuqimushizhan;wulumuqi;xinjiang;china;city;
101130109;tianchi;wulumuqi;xinjiang;china;city;
101130110;baiyanggou;wulumuqi;xinjiang;china;city;
101130201;kelamayi;kelamayi;xinjiang;china;city;
101130202;wuerhe;kelamayi;xinjiang;china;city;
101130203;baijiantan;kelamayi;xinjiang;china;city;
101130301;shihezi;shihezi;xinjiang;china;city;
101130302;paotai;shihezi;xinjiang;china;city;
101130303;mosuowan;shihezi;xinjiang;china;city;
101130401;changji;changji;xinjiang;china;city;
101130402;hutubi;changji;xinjiang;china;city;
101130403;miquan;changji;xinjiang;china;city;
101130404;fukang;changji;xinjiang;china;city;
101130405;jimusaer;changji;xinjiang;china;city;
101130406;qitai;changji;xinjiang;china;city;
101130407;manasi;changji;xinjiang;china;city;
101130408;mulei;changji;xinjiang;china;city;
101130409;caijiahu;changji;xinjiang;china;city;
101130501;tulufan;tulufan;xinjiang;china;city;
101130502;tuokexun;tulufan;xinjiang;china;city;
101130504;shanshan;tulufan;xinjiang;china;city;
101130601;kuerle;bayinguoleng;xinjiang;china;city;
101130602;luntai;bayinguoleng;xinjiang;china;city;
101130603;yuli;bayinguoleng;xinjiang;china;city;
101130604;ruoqiang;bayinguoleng;xinjiang;china;city;
101130605;qiemo;bayinguoleng;xinjiang;china;city;
101130606;hejing;bayinguoleng;xinjiang;china;city;
101130607;yanqi;bayinguoleng;xinjiang;china;city;
101130608;shuo;bayinguoleng;xinjiang;china;city;
101130610;bayinbuluke;bayinguoleng;xinjiang;china;city;
101130611;tieganlike;bayinguoleng;xinjiang;china;city;
101130612;bohu;bayinguoleng;xinjiang;china;city;
101130613;tazhong;bayinguoleng;xinjiang;china;city;
101130614;baluntai;bayinguoleng;xinjiang;china;city;
101130701;alaer;alaer;xinjiang;china;city;
101130801;akesu;akesu;xinjiang;china;city;
101130802;wushi;akesu;xinjiang;china;city;
101130803;wensu;akesu;xinjiang;china;city;
101130804;baicheng;akesu;xinjiang;china;city;
101130805;xinhe;akesu;xinjiang;china;city;
101130806;shaya;akesu;xinjiang;china;city;
101130807;kuche;akesu;xinjiang;china;city;
101130808;keping;akesu;xinjiang;china;city;
101130809;awati;akesu;xinjiang;china;city;
101130901;kashi;kashi;xinjiang;china;city;
101130902;yingjisha;kashi;xinjiang;china;city;
101130903;tashikuergan;kashi;xinjiang;china;city;
101130904;maigaiti;kashi;xinjiang;china;city;
101130905;shache;kashi;xinjiang;china;city;
101130906;yecheng;kashi;xinjiang;china;city;
101130907;zepu;kashi;xinjiang;china;city;
101130908;bachu;kashi;xinjiang;china;city;
101130909;yuepuhu;kashi;xinjiang;china;city;
101130910;jiashi;kashi;xinjiang;china;city;
101130911;shufu;kashi;xinjiang;china;city;
101130912;shule;kashi;xinjiang;china;city;
101131001;yining;yili;xinjiang;china;city;
101131002;chabuchaer;yili;xinjiang;china;city;
101131003;nileke;yili;xinjiang;china;city;
101131004;yiningxian;yili;xinjiang;china;city;
101131005;gongliu;yili;xinjiang;china;city;
101131006;xinyuan;yili;xinjiang;china;city;
101131007;zhaosu;yili;xinjiang;china;city;
101131008;tekesi;yili;xinjiang;china;city;
101131009;huocheng;yili;xinjiang;china;city;
101131010;huoerguosi;yili;xinjiang;china;city;
101131011;kuitunshi;yili;xinjiang;china;city;
101131101;tacheng;tacheng;xinjiang;china;city;
101131102;yumin;tacheng;xinjiang;china;city;
101131103;emin;tacheng;xinjiang;china;city;
101131104;hebukesaier;tacheng;xinjiang;china;city;
101131105;tuoli;tacheng;xinjiang;china;city;
101131106;wusu;tacheng;xinjiang;china;city;
101131107;shawan;tacheng;xinjiang;china;city;
101131201;hami;hami;xinjiang;china;city;
101131203;balikun;hami;xinjiang;china;city;
101131204;yiwu;hami;xinjiang;china;city;
101131301;hetian;hetian;xinjiang;china;city;
101131302;pishan;hetian;xinjiang;china;city;
101131303;cele;hetian;xinjiang;china;city;
101131304;moyu;hetian;xinjiang;china;city;
101131305;luopu;hetian;xinjiang;china;city;
101131306;minfeng;hetian;xinjiang;china;city;
101131307;yutian;hetian;xinjiang;china;city;
101131401;aletai;aletai;xinjiang;china;city;
101131402;habahe;aletai;xinjiang;china;city;
101131405;jimunai;aletai;xinjiang;china;city;
101131406;buerjin;aletai;xinjiang;china;city;
101131407;fuhai;aletai;xinjiang;china;city;
101131408;fuyun;aletai;xinjiang;china;city;
101131409;qinghe;aletai;xinjiang;china;city;
101131501;atushi;kezhou;xinjiang;china;city;
101131502;wuqia;kezhou;xinjiang;china;city;
101131503;aketao;kezhou;xinjiang;china;city;
101131504;aheqi;kezhou;xinjiang;china;city;
101131601;bole;boertala;xinjiang;china;city;
101131602;wenquan;boertala;xinjiang;china;city;
101131603;jinghe;boertala;xinjiang;china;city;
101131606;alashankou;boertala;xinjiang;china;city;
101140101;lasa;lasa;xizang;china;city;
101140102;dangxiong;lasa;xizang;china;city;
101140103;nimu;lasa;xizang;china;city;
101140104;linzhou;lasa;xizang;china;city;
101140105;duilongdeqing;lasa;xizang;china;city;
101140106;qushui;lasa;xizang;china;city;
101140107;dazi;lasa;xizang;china;city;
101140108;mozhugongka;lasa;xizang;china;city;
101140201;rikaze;rikaze;xizang;china;city;
101140202;lazi;rikaze;xizang;china;city;
101140203;nanmulin;rikaze;xizang;china;city;
101140204;nielamu;rikaze;xizang;china;city;
101140205;anri;rikaze;xizang;china;city;
101140206;jiangzi;rikaze;xizang;china;city;
101140207;pali;rikaze;xizang;china;city;
101140208;zhongba;rikaze;xizang;china;city;
101140209;saga;rikaze;xizang;china;city;
101140210;jilong;rikaze;xizang;china;city;
101140211;angren;rikaze;xizang;china;city;
101140212;dingjie;rikaze;xizang;china;city;
101140213;sajia;rikaze;xizang;china;city;
101140214;xietongmen;rikaze;xizang;china;city;
101140216;gangba;rikaze;xizang;china;city;
101140217;bailang;rikaze;xizang;china;city;
101140218;yadong;rikaze;xizang;china;city;
101140219;kangma;rikaze;xizang;china;city;
101140220;renbu;rikaze;xizang;china;city;
101140301;shannan;shannan;xizang;china;city;
101140302;gongga;shannan;xizang;china;city;
101140303;zhanan;shannan;xizang;china;city;
101140304;jiacha;shannan;xizang;china;city;
101140305;langkazi;shannan;xizang;china;city;
101140306;cuona;shannan;xizang;china;city;
101140307;longzi;shannan;xizang;china;city;
101140308;zedang;shannan;xizang;china;city;
101140309;naidong;shannan;xizang;china;city;
101140310;sangri;shannan;xizang;china;city;
101140311;luozha;shannan;xizang;china;city;
101140312;cuomei;shannan;xizang;china;city;
101140313;qiongjie;shannan;xizang;china;city;
101140314;qusong;shannan;xizang;china;city;
101140401;linzhi;linzi;xizang;china;city;
101140402;bomi;linzi;xizang;china;city;
101140403;milin;linzi;xizang;china;city;
101140404;chayu;linzi;xizang;china;city;
101140405;gongbujiangda;linzhi;xizang;china;city;
101140406;langxian;linzhi;xizang;china;city;
101140407;motuo;linzhi;xizang;china;city;
101140501;changdu;changdu;xizang;china;city;
101140502;dingqing;changdu;xizang;china;city;
101140503;bianba;changdu;xizang;china;city;
101140504;luolong;changdu;xizang;china;city;
101140505;zuogong;changdu;xizang;china;city;
101140506;mangkang;changdu;xizang;china;city;
101140507;leiwuqi;changdu;xizang;china;city;
101140508;basu;changdu;xizang;china;city;
101140509;jiangda;changdu;xizang;china;city;
101140510;chaya;changdu;xizang;china;city;
101140511;gongjue;changdu;xizang;china;city;
101140601;naqu;naqu;xizang;china;city;
101140602;nima;naqu;xizang;china;city;
101140603;jiali;naqu;xizang;china;city;
101140604;bange;naqu;xizang;china;city;
101140605;anduo;naqu;xizang;china;city;
101140606;suoxian;naqu;xizang;china;city;
101140607;nierong;naqu;xizang;china;city;
101140608;baqing;naqu;xizang;china;city;
101140609;biru;naqu;xizang;china;city;
101140610;shuanghu;naqu;xizang;china;city;
101140701;ali;ali;xizang;china;city;
101140702;gaize;ali;xizang;china;city;
101140703;shenzha;ali;xizang;china;city;
101140704;shiquanhe;ali;xizang;china;city;
101140705;pulan;ali;xizang;china;city;
101140706;zhada;ali;xizang;china;city;
101140707;gaer;ali;xizang;china;city;
101140708;ritu;ali;xizang;china;city;
101140709;geji;ali;xizang;china;city;
101140710;cuoqin;ali;xizang;china;city;
101150101;xining;xining;qinghai;china;city;
101150102;datong;xining;qinghai;china;city;
101150103;huangyuan;xining;qinghai;china;city;
101150104;huangzhong;xining;qinghai;china;city;
101150201;haidong;haidong;qinghai;china;city;
101150202;ledu;haidong;qinghai;china;city;
101150203;minhe;haidong;qinghai;china;city;
101150204;huzhu;haidong;qinghai;china;city;
101150205;hualong;haidong;qinghai;china;city;
101150206;xunhua;haidong;qinghai;china;city;
101150207;lenghu;haidong;qinghai;china;city;
101150208;pingan;haidong;qinghai;china;city;
101150301;huangnan;huangnan;qinghai;china;city;
101150302;jianzha;huangnan;qinghai;china;city;
101150303;zeku;huangnan;qinghai;china;city;
101150304;henan;huangnan;qinghai;china;city;
101150305;tongren;huangnan;qinghai;china;city;
101150401;hainan;hainan;qinghai;china;city;
101150404;guide;hainan;qinghai;china;city;
101150406;xinghai;hainan;qinghai;china;city;
101150407;guinan;hainan;qinghai;china;city;
101150408;tongde;hainan;qinghai;china;city;
101150409;gonghe;hainan;qinghai;china;city;
101150501;guoluo;guoluo;qinghai;china;city;
101150502;banma;guoluo;qinghai;china;city;
101150503;gande;guoluo;qinghai;china;city;
101150504;dari;guoluo;qinghai;china;city;
101150505;jiuzhi;guoluo;qinghai;china;city;
101150506;madu;guoluo;qinghai;china;city;
101150507;duoxian;guoluo;qinghai;china;city;
101150508;maqin;guoluo;qinghai;china;city;
101150601;yushu;yushu;qinghai;china;city;
101150602;chenduo;yushu;qinghai;china;city;
101150603;zhiduo;yushu;qinghai;china;city;
101150604;zaduo;yushu;qinghai;china;city;
101150605;nangqian;yushu;qinghai;china;city;
101150606;qumacai;yushu;qinghai;china;city;
101150701;haixi;haixi;qinghai;china;city;
101150708;tianjun;haixi;qinghai;china;city;
101150709;wulan;haixi;qinghai;china;city;
101150712;mangai;haixi;qinghai;china;city;
101150713;dachaidan;haixi;qinghai;china;city;
101150716;delingha;haixi;qinghai;china;city;
101150801;haibei;haibei;qinghai;china;city;
101150802;menyuan;haibei;qinghai;china;city;
101150803;qilian;haibei;qinghai;china;city;
101150804;haiman;haibei;qinghai;china;city;
101150806;gangcha;haibei;qinghai;china;city;
101150901;geermu;geermu;qinghai;china;city;
101150902;dulan;geermu;qinghai;china;city;
101160101;lanzhou;lanzhou;gansu;china;city;
101160102;gaolan;lanzhou;gansu;china;city;
101160103;yongdeng;lanzhou;gansu;china;city;
101160104;yuzhong;lanzhou;gansu;china;city;
101160201;dingxi;dingxi;gansu;china;city;
101160202;tongwei;dingxi;gansu;china;city;
101160203;longxi;dingxi;gansu;china;city;
101160204;weiyuan;dingxi;gansu;china;city;
101160205;lintao;dingxi;gansu;china;city;
101160206;zhangxian;dingxi;gansu;china;city;
101160207;minxian;dingxi;gansu;china;city;
101160208;anding;dingxi;gansu;china;city;
101160301;pingliang;pingliang;gansu;china;city;
101160302;jingchuan;pingliang;gansu;china;city;
101160303;lingtai;pingliang;gansu;china;city;
101160304;chongxin;pingliang;gansu;china;city;
101160305;huating;pingliang;gansu;china;city;
101160306;zhuanglang;pingliang;gansu;china;city;
101160307;jingning;pingliang;gansu;china;city;
101160308;kongtong;pingliang;gansu;china;city;
101160401;qingyang;qingyang;gansu;china;city;
101160403;huanxian;qingyang;gansu;china;city;
101160404;huachi;qingyang;gansu;china;city;
101160405;heshui;qingyang;gansu;china;city;
101160406;zhengning;qingyang;gansu;china;city;
101160407;ningxian;qingyang;gansu;china;city;
101160408;zhenyuan;qingyang;gansu;china;city;
101160409;qingcheng;qingyang;gansu;china;city;
101160501;wuwei;wuwei;gansu;china;city;
101160502;minqin;wuwei;gansu;china;city;
101160503;gulang;wuwei;gansu;china;city;
101160505;tianzhu;wuwei;gansu;china;city;
101160601;jinchang;jinchang;gansu;china;city;
101160602;yongchang;jinchang;gansu;china;city;
101160701;zhangye;zhangye;gansu;china;city;
101160702;sunan;zhangye;gansu;china;city;
101160703;minle;zhangye;gansu;china;city;
101160704;linze;zhangye;gansu;china;city;
101160705;gaotai;zhangye;gansu;china;city;
101160706;shandan;zhangye;gansu;china;city;
101160801;jiuquan;jiuquan;gansu;china;city;
101160803;jinta;jiuquan;gansu;china;city;
101160804;akesai;jiuquan;gansu;china;city;
101160805;guazhou;jiuquan;gansu;china;city;
101160806;subei;jiuquan;gansu;china;city;
101160807;yumen;jiuquan;gansu;china;city;
101160808;dunhuang;jiuquan;gansu;china;city;
101160901;tianshui;tianshui;gansu;china;city;
101160903;qingshui;tianshui;gansu;china;city;
101160904;qinan;tianshui;gansu;china;city;
101160905;gangu;tianshui;gansu;china;city;
101160906;wushan;tianshui;gansu;china;city;
101160907;zhangjiachuan;tianshui;gansu;china;city;
101160908;maiji;tianshui;gansu;china;city;
101161001;wudu;longnan;gansu;china;city;
101161002;chengxian;longnan;gansu;china;city;
101161003;wenxian;longnan;gansu;china;city;
101161004;dangchang;longnan;gansu;china;city;
101161005;kangxian;longnan;gansu;china;city;
101161006;xihe;longnan;gansu;china;city;
101161007;lixian;longnan;gansu;china;city;
101161008;huixian;longnan;gansu;china;city;
101161009;liangdang;longnan;gansu;china;city;
101161101;linxia;linxia;gansu;china;city;
101161102;kangle;linxia;gansu;china;city;
101161103;yongjing;linxia;gansu;china;city;
101161104;guanghe;linxia;gansu;china;city;
101161105;hezheng;linxia;gansu;china;city;
101161106;dongxiang;linxia;gansu;china;city;
101161107;jishishan;linxia;gansu;china;city;
